utc_timestamp,cet_cest_timestamp,DE_solar_generation_actual,DE_wind_generation_actual
2012-12-20T04:00:00Z,2012-12-20T05:00:00+0100,0,4562
2012-12-20T05:00:00Z,2012-12-20T06:00:00+0100,0,5088
2012-12-20T06:00:00Z,2012-12-20T07:00:00+0100,0,5335
2012-12-20T07:00:00Z,2012-12-20T08:00:00+0100,113,6073
2012-12-20T08:00:00Z,2012-12-20T09:00:00+0100,1088,6418
2012-12-20T09:00:00Z,2012-12-20T10:00:00+0100,2555,7187
2012-12-20T10:00:00Z,2012-12-20T11:00:00+0100,3688,7465
2012-12-20T11:00:00Z,2012-12-20T12:00:00+0100,3862,7327
2012-12-20T12:00:00Z,2012-12-20T13:00:00+0100,3283,7712
2012-12-20T13:00:00Z,2012-12-20T14:00:00+0100,1934,8594
2012-12-20T14:00:00Z,2012-12-20T15:00:00+0100,615,9763
2012-12-20T15:00:00Z,2012-12-20T16:00:00+0100,32,10774
2012-12-20T16:00:00Z,2012-12-20T17:00:00+0100,0,11894
2012-12-20T17:00:00Z,2012-12-20T18:00:00+0100,0,12269
2012-12-20T18:00:00Z,2012-12-20T19:00:00+0100,0,12255
2012-12-20T19:00:00Z,2012-12-20T20:00:00+0100,0,11756
2012-12-20T20:00:00Z,2012-12-20T21:00:00+0100,0,11076
2012-12-20T21:00:00Z,2012-12-20T22:00:00+0100,0,10577
2012-12-20T22:00:00Z,2012-12-20T23:00:00+0100,0,10292
2012-12-20T23:00:00Z,2012-12-21T00:00:00+0100,0,9836
2012-12-21T00:00:00Z,2012-12-21T01:00:00+0100,0,9850
2012-12-21T01:00:00Z,2012-12-21T02:00:00+0100,0,9699
2012-12-21T02:00:00Z,2012-12-21T03:00:00+0100,0,9264
2012-12-21T03:00:00Z,2012-12-21T04:00:00+0100,0,8936
2012-12-21T04:00:00Z,2012-12-21T05:00:00+0100,0,8548
2012-12-21T05:00:00Z,2012-12-21T06:00:00+0100,0,8333
2012-12-21T06:00:00Z,2012-12-21T07:00:00+0100,0,8042
2012-12-21T07:00:00Z,2012-12-21T08:00:00+0100,59,7901
2012-12-21T08:00:00Z,2012-12-21T09:00:00+0100,410,7518
2012-12-21T09:00:00Z,2012-12-21T10:00:00+0100,857,7145
2012-12-21T10:00:00Z,2012-12-21T11:00:00+0100,1160,6344
2012-12-21T11:00:00Z,2012-12-21T12:00:00+0100,1284,5677
2012-12-21T12:00:00Z,2012-12-21T13:00:00+0100,1201,5302
2012-12-21T13:00:00Z,2012-12-21T14:00:00+0100,746,4819
2012-12-21T14:00:00Z,2012-12-21T15:00:00+0100,278,4415
2012-12-21T15:00:00Z,2012-12-21T16:00:00+0100,23,4208
2012-12-21T16:00:00Z,2012-12-21T17:00:00+0100,0,4091
2012-12-21T17:00:00Z,2012-12-21T18:00:00+0100,0,4178
2012-12-21T18:00:00Z,2012-12-21T19:00:00+0100,0,4242
2012-12-21T19:00:00Z,2012-12-21T20:00:00+0100,0,4301
2012-12-21T20:00:00Z,2012-12-21T21:00:00+0100,0,4258
2012-12-21T21:00:00Z,2012-12-21T22:00:00+0100,0,3841
2012-12-21T22:00:00Z,2012-12-21T23:00:00+0100,0,3594
2012-12-21T23:00:00Z,2012-12-22T00:00:00+0100,0,3638
2012-12-22T00:00:00Z,2012-12-22T01:00:00+0100,0,3665
2012-12-22T01:00:00Z,2012-12-22T02:00:00+0100,0,3643
2012-12-22T02:00:00Z,2012-12-22T03:00:00+0100,0,3566
2012-12-22T03:00:00Z,2012-12-22T04:00:00+0100,0,3518
2012-12-22T04:00:00Z,2012-12-22T05:00:00+0100,0,3658
2012-12-22T05:00:00Z,2012-12-22T06:00:00+0100,0,3644
2012-12-22T06:00:00Z,2012-12-22T07:00:00+0100,0,3545
2012-12-22T07:00:00Z,2012-12-22T08:00:00+0100,76,3448
2012-12-22T08:00:00Z,2012-12-22T09:00:00+0100,644,3729
2012-12-22T09:00:00Z,2012-12-22T10:00:00+0100,1373,3845
2012-12-22T10:00:00Z,2012-12-22T11:00:00+0100,2104,3860
2012-12-22T11:00:00Z,2012-12-22T12:00:00+0100,2352,3771
2012-12-22T12:00:00Z,2012-12-22T13:00:00+0100,2050,3650
2012-12-22T13:00:00Z,2012-12-22T14:00:00+0100,1208,3776
2012-12-22T14:00:00Z,2012-12-22T15:00:00+0100,358,4062
2012-12-22T15:00:00Z,2012-12-22T16:00:00+0100,19,4546
2012-12-22T16:00:00Z,2012-12-22T17:00:00+0100,0,5026
2012-12-22T17:00:00Z,2012-12-22T18:00:00+0100,0,5649
2012-12-22T18:00:00Z,2012-12-22T19:00:00+0100,0,6363
2012-12-22T19:00:00Z,2012-12-22T20:00:00+0100,0,6751
2012-12-22T20:00:00Z,2012-12-22T21:00:00+0100,0,7070
2012-12-22T21:00:00Z,2012-12-22T22:00:00+0100,0,7807
2012-12-22T22:00:00Z,2012-12-22T23:00:00+0100,0,8459
2012-12-22T23:00:00Z,2012-12-23T00:00:00+0100,0,9114
2012-12-23T00:00:00Z,2012-12-23T01:00:00+0100,0,9005
2012-12-23T01:00:00Z,2012-12-23T02:00:00+0100,0,9163
2012-12-23T02:00:00Z,2012-12-23T03:00:00+0100,0,9533
2012-12-23T03:00:00Z,2012-12-23T04:00:00+0100,0,9670
2012-12-23T04:00:00Z,2012-12-23T05:00:00+0100,0,9726
2012-12-23T05:00:00Z,2012-12-23T06:00:00+0100,0,10440
2012-12-23T06:00:00Z,2012-12-23T07:00:00+0100,0,11175
2012-12-23T07:00:00Z,2012-12-23T08:00:00+0100,27,11092
2012-12-23T08:00:00Z,2012-12-23T09:00:00+0100,247,11276
2012-12-23T09:00:00Z,2012-12-23T10:00:00+0100,518,11427
2012-12-23T10:00:00Z,2012-12-23T11:00:00+0100,743,11774
2012-12-23T11:00:00Z,2012-12-23T12:00:00+0100,897,12227
2012-12-23T12:00:00Z,2012-12-23T13:00:00+0100,831,12495
2012-12-23T13:00:00Z,2012-12-23T14:00:00+0100,560,12215
2012-12-23T14:00:00Z,2012-12-23T15:00:00+0100,231,11866
2012-12-23T15:00:00Z,2012-12-23T16:00:00+0100,17,10993
2012-12-23T16:00:00Z,2012-12-23T17:00:00+0100,0,10916
2012-12-23T17:00:00Z,2012-12-23T18:00:00+0100,0,10274
2012-12-23T18:00:00Z,2012-12-23T19:00:00+0100,0,10244
2012-12-23T19:00:00Z,2012-12-23T20:00:00+0100,0,10028
2012-12-23T20:00:00Z,2012-12-23T21:00:00+0100,0,10378
2012-12-23T21:00:00Z,2012-12-23T22:00:00+0100,0,10258
2012-12-23T22:00:00Z,2012-12-23T23:00:00+0100,0,10245
2012-12-23T23:00:00Z,2012-12-24T00:00:00+0100,0,10365
2012-12-24T00:00:00Z,2012-12-24T01:00:00+0100,0,10622
2012-12-24T01:00:00Z,2012-12-24T02:00:00+0100,0,9970
2012-12-24T02:00:00Z,2012-12-24T03:00:00+0100,0,9594
2012-12-24T03:00:00Z,2012-12-24T04:00:00+0100,0,8942
2012-12-24T04:00:00Z,2012-12-24T05:00:00+0100,0,8371
2012-12-24T05:00:00Z,2012-12-24T06:00:00+0100,0,7887
2012-12-24T06:00:00Z,2012-12-24T07:00:00+0100,0,7316
2012-12-24T07:00:00Z,2012-12-24T08:00:00+0100,192,6759
2012-12-24T08:00:00Z,2012-12-24T09:00:00+0100,1730,5917
2012-12-24T09:00:00Z,2012-12-24T10:00:00+0100,3841,5221
2012-12-24T10:00:00Z,2012-12-24T11:00:00+0100,5461,4820
2012-12-24T11:00:00Z,2012-12-24T12:00:00+0100,5936,4632
2012-12-24T12:00:00Z,2012-12-24T13:00:00+0100,5052,4158
2012-12-24T13:00:00Z,2012-12-24T14:00:00+0100,3177,4488
2012-12-24T14:00:00Z,2012-12-24T15:00:00+0100,1183,5847
2012-12-24T15:00:00Z,2012-12-24T16:00:00+0100,108,7514
2012-12-24T16:00:00Z,2012-12-24T17:00:00+0100,0,9551
2012-12-24T17:00:00Z,2012-12-24T18:00:00+0100,0,11833
2012-12-24T18:00:00Z,2012-12-24T19:00:00+0100,0,14206
2012-12-24T19:00:00Z,2012-12-24T20:00:00+0100,0,16938
2012-12-24T20:00:00Z,2012-12-24T21:00:00+0100,0,18624
2012-12-24T21:00:00Z,2012-12-24T22:00:00+0100,0,18931
2012-12-24T22:00:00Z,2012-12-24T23:00:00+0100,0,19390
2012-12-24T23:00:00Z,2012-12-25T00:00:00+0100,0,17571
2012-12-25T00:00:00Z,2012-12-25T01:00:00+0100,0,15956
2012-12-25T01:00:00Z,2012-12-25T02:00:00+0100,0,13852
2012-12-25T02:00:00Z,2012-12-25T03:00:00+0100,0,11926
2012-12-25T03:00:00Z,2012-12-25T04:00:00+0100,0,10663
2012-12-25T04:00:00Z,2012-12-25T05:00:00+0100,0,10228
2012-12-25T05:00:00Z,2012-12-25T06:00:00+0100,0,11245
2012-12-25T06:00:00Z,2012-12-25T07:00:00+0100,0,11374
2012-12-25T07:00:00Z,2012-12-25T08:00:00+0100,116,11487
2012-12-25T08:00:00Z,2012-12-25T09:00:00+0100,1385,11596
2012-12-25T09:00:00Z,2012-12-25T10:00:00+0100,3583,11378
2012-12-25T10:00:00Z,2012-12-25T11:00:00+0100,4754,11444
2012-12-25T11:00:00Z,2012-12-25T12:00:00+0100,4811,11591
2012-12-25T12:00:00Z,2012-12-25T13:00:00+0100,4018,11498
2012-12-25T13:00:00Z,2012-12-25T14:00:00+0100,2663,11660
2012-12-25T14:00:00Z,2012-12-25T15:00:00+0100,958,11284
2012-12-25T15:00:00Z,2012-12-25T16:00:00+0100,54,10901
2012-12-25T16:00:00Z,2012-12-25T17:00:00+0100,0,11026
2012-12-25T17:00:00Z,2012-12-25T18:00:00+0100,0,11898
2012-12-25T18:00:00Z,2012-12-25T19:00:00+0100,0,13398
2012-12-25T19:00:00Z,2012-12-25T20:00:00+0100,0,14590
2012-12-25T20:00:00Z,2012-12-25T21:00:00+0100,0,16474
2012-12-25T21:00:00Z,2012-12-25T22:00:00+0100,0,18088
2012-12-25T22:00:00Z,2012-12-25T23:00:00+0100,0,18416
2012-12-25T23:00:00Z,2012-12-26T00:00:00+0100,0,17569
2012-12-26T00:00:00Z,2012-12-26T01:00:00+0100,0,17139
2012-12-26T01:00:00Z,2012-12-26T02:00:00+0100,0,16726
2012-12-26T02:00:00Z,2012-12-26T03:00:00+0100,0,16003
2012-12-26T03:00:00Z,2012-12-26T04:00:00+0100,0,15164
2012-12-26T04:00:00Z,2012-12-26T05:00:00+0100,0,14219
2012-12-26T05:00:00Z,2012-12-26T06:00:00+0100,0,13800
2012-12-26T06:00:00Z,2012-12-26T07:00:00+0100,0,13567
2012-12-26T07:00:00Z,2012-12-26T08:00:00+0100,69,12850
2012-12-26T08:00:00Z,2012-12-26T09:00:00+0100,868,11916
2012-12-26T09:00:00Z,2012-12-26T10:00:00+0100,2169,11496
2012-12-26T10:00:00Z,2012-12-26T11:00:00+0100,3217,11372
2012-12-26T11:00:00Z,2012-12-26T12:00:00+0100,3710,12180
2012-12-26T12:00:00Z,2012-12-26T13:00:00+0100,3443,12168
2012-12-26T13:00:00Z,2012-12-26T14:00:00+0100,2497,12325
2012-12-26T14:00:00Z,2012-12-26T15:00:00+0100,1042,12449
2012-12-26T15:00:00Z,2012-12-26T16:00:00+0100,83,12501
2012-12-26T16:00:00Z,2012-12-26T17:00:00+0100,0,12928
2012-12-26T17:00:00Z,2012-12-26T18:00:00+0100,0,13496
2012-12-26T18:00:00Z,2012-12-26T19:00:00+0100,0,13909
2012-12-26T19:00:00Z,2012-12-26T20:00:00+0100,0,14678
2012-12-26T20:00:00Z,2012-12-26T21:00:00+0100,0,15134
2012-12-26T21:00:00Z,2012-12-26T22:00:00+0100,0,14663
2012-12-26T22:00:00Z,2012-12-26T23:00:00+0100,0,15214
2012-12-26T23:00:00Z,2012-12-27T00:00:00+0100,0,15767
2012-12-27T00:00:00Z,2012-12-27T01:00:00+0100,0,16582
2012-12-27T01:00:00Z,2012-12-27T02:00:00+0100,0,17323
2012-12-27T02:00:00Z,2012-12-27T03:00:00+0100,0,19119
2012-12-27T03:00:00Z,2012-12-27T04:00:00+0100,0,20286
2012-12-27T04:00:00Z,2012-12-27T05:00:00+0100,0,20370
2012-12-27T05:00:00Z,2012-12-27T06:00:00+0100,0,20440
2012-12-27T06:00:00Z,2012-12-27T07:00:00+0100,0,19763
2012-12-27T07:00:00Z,2012-12-27T08:00:00+0100,71,18757
2012-12-27T08:00:00Z,2012-12-27T09:00:00+0100,838,17818
2012-12-27T09:00:00Z,2012-12-27T10:00:00+0100,2152,17093
2012-12-27T10:00:00Z,2012-12-27T11:00:00+0100,2906,16544
2012-12-27T11:00:00Z,2012-12-27T12:00:00+0100,3033,14604
2012-12-27T12:00:00Z,2012-12-27T13:00:00+0100,2242,11982
2012-12-27T13:00:00Z,2012-12-27T14:00:00+0100,1366,9402
2012-12-27T14:00:00Z,2012-12-27T15:00:00+0100,466,7430
2012-12-27T15:00:00Z,2012-12-27T16:00:00+0100,37,6294
2012-12-27T16:00:00Z,2012-12-27T17:00:00+0100,0,5568
2012-12-27T17:00:00Z,2012-12-27T18:00:00+0100,0,5485
2012-12-27T18:00:00Z,2012-12-27T19:00:00+0100,0,5588
2012-12-27T19:00:00Z,2012-12-27T20:00:00+0100,0,6169
2012-12-27T20:00:00Z,2012-12-27T21:00:00+0100,0,6350
2012-12-27T21:00:00Z,2012-12-27T22:00:00+0100,0,6610
2012-12-27T22:00:00Z,2012-12-27T23:00:00+0100,0,6728
2012-12-27T23:00:00Z,2012-12-28T00:00:00+0100,0,5890
2012-12-28T00:00:00Z,2012-12-28T01:00:00+0100,0,5685
2012-12-28T01:00:00Z,2012-12-28T02:00:00+0100,0,5051
2012-12-28T02:00:00Z,2012-12-28T03:00:00+0100,0,5018
2012-12-28T03:00:00Z,2012-12-28T04:00:00+0100,0,4282
2012-12-28T04:00:00Z,2012-12-28T05:00:00+0100,0,3302
2012-12-28T05:00:00Z,2012-12-28T06:00:00+0100,0,2548
2012-12-28T06:00:00Z,2012-12-28T07:00:00+0100,0,2172
2012-12-28T07:00:00Z,2012-12-28T08:00:00+0100,93,2215
2012-12-28T08:00:00Z,2012-12-28T09:00:00+0100,1536,2686
2012-12-28T09:00:00Z,2012-12-28T10:00:00+0100,3904,2777
2012-12-28T10:00:00Z,2012-12-28T11:00:00+0100,5199,2546
2012-12-28T11:00:00Z,2012-12-28T12:00:00+0100,5451,3108
2012-12-28T12:00:00Z,2012-12-28T13:00:00+0100,4207,3724
2012-12-28T13:00:00Z,2012-12-28T14:00:00+0100,2587,4412
2012-12-28T14:00:00Z,2012-12-28T15:00:00+0100,971,5187
2012-12-28T15:00:00Z,2012-12-28T16:00:00+0100,59,7059
2012-12-28T16:00:00Z,2012-12-28T17:00:00+0100,0,8859
2012-12-28T17:00:00Z,2012-12-28T18:00:00+0100,0,10175
2012-12-28T18:00:00Z,2012-12-28T19:00:00+0100,0,10765
2012-12-28T19:00:00Z,2012-12-28T20:00:00+0100,0,11320
2012-12-28T20:00:00Z,2012-12-28T21:00:00+0100,0,12127
2012-12-28T21:00:00Z,2012-12-28T22:00:00+0100,0,12546
2012-12-28T22:00:00Z,2012-12-28T23:00:00+0100,0,12451
2012-12-28T23:00:00Z,2012-12-29T00:00:00+0100,0,12547
2012-12-29T00:00:00Z,2012-12-29T01:00:00+0100,0,12902
2012-12-29T01:00:00Z,2012-12-29T02:00:00+0100,0,12363
2012-12-29T02:00:00Z,2012-12-29T03:00:00+0100,0,12254
2012-12-29T03:00:00Z,2012-12-29T04:00:00+0100,0,12005
2012-12-29T04:00:00Z,2012-12-29T05:00:00+0100,0,11357
2012-12-29T05:00:00Z,2012-12-29T06:00:00+0100,0,11359
2012-12-29T06:00:00Z,2012-12-29T07:00:00+0100,0,11604
2012-12-29T07:00:00Z,2012-12-29T08:00:00+0100,194,11494
2012-12-29T08:00:00Z,2012-12-29T09:00:00+0100,1852,11305
2012-12-29T09:00:00Z,2012-12-29T10:00:00+0100,4598,10679
2012-12-29T10:00:00Z,2012-12-29T11:00:00+0100,6996,10199
2012-12-29T11:00:00Z,2012-12-29T12:00:00+0100,8220,9961
2012-12-29T12:00:00Z,2012-12-29T13:00:00+0100,8003,9575
2012-12-29T13:00:00Z,2012-12-29T14:00:00+0100,5760,10225
2012-12-29T14:00:00Z,2012-12-29T15:00:00+0100,2289,10548
2012-12-29T15:00:00Z,2012-12-29T16:00:00+0100,210,11651
2012-12-29T16:00:00Z,2012-12-29T17:00:00+0100,0,13060
2012-12-29T17:00:00Z,2012-12-29T18:00:00+0100,0,13517
2012-12-29T18:00:00Z,2012-12-29T19:00:00+0100,0,14226
2012-12-29T19:00:00Z,2012-12-29T20:00:00+0100,0,14708
2012-12-29T20:00:00Z,2012-12-29T21:00:00+0100,0,15187
2012-12-29T21:00:00Z,2012-12-29T22:00:00+0100,0,15058
2012-12-29T22:00:00Z,2012-12-29T23:00:00+0100,0,14847
2012-12-29T23:00:00Z,2012-12-30T00:00:00+0100,0,14418
2012-12-30T00:00:00Z,2012-12-30T01:00:00+0100,0,14156
2012-12-30T01:00:00Z,2012-12-30T02:00:00+0100,0,14223
2012-12-30T02:00:00Z,2012-12-30T03:00:00+0100,0,14411
2012-12-30T03:00:00Z,2012-12-30T04:00:00+0100,0,14670
2012-12-30T04:00:00Z,2012-12-30T05:00:00+0100,0,14882
2012-12-30T05:00:00Z,2012-12-30T06:00:00+0100,0,15250
2012-12-30T06:00:00Z,2012-12-30T07:00:00+0100,0,15802
2012-12-30T07:00:00Z,2012-12-30T08:00:00+0100,140,16289
2012-12-30T08:00:00Z,2012-12-30T09:00:00+0100,1082,16936
2012-12-30T09:00:00Z,2012-12-30T10:00:00+0100,3333,17948
2012-12-30T10:00:00Z,2012-12-30T11:00:00+0100,5554,18994
2012-12-30T11:00:00Z,2012-12-30T12:00:00+0100,6054,19859
2012-12-30T12:00:00Z,2012-12-30T13:00:00+0100,5337,19800
2012-12-30T13:00:00Z,2012-12-30T14:00:00+0100,3904,19425
2012-12-30T14:00:00Z,2012-12-30T15:00:00+0100,1712,18481
2012-12-30T15:00:00Z,2012-12-30T16:00:00+0100,139,17593
2012-12-30T16:00:00Z,2012-12-30T17:00:00+0100,0,17802
2012-12-30T17:00:00Z,2012-12-30T18:00:00+0100,0,18174
2012-12-30T18:00:00Z,2012-12-30T19:00:00+0100,0,18125
2012-12-30T19:00:00Z,2012-12-30T20:00:00+0100,0,18294
2012-12-30T20:00:00Z,2012-12-30T21:00:00+0100,0,18896
2012-12-30T21:00:00Z,2012-12-30T22:00:00+0100,0,17623
2012-12-30T22:00:00Z,2012-12-30T23:00:00+0100,0,17614
2012-12-30T23:00:00Z,2012-12-31T00:00:00+0100,0,17674
2012-12-31T00:00:00Z,2012-12-31T01:00:00+0100,0,17602
2012-12-31T01:00:00Z,2012-12-31T02:00:00+0100,0,17860
2012-12-31T02:00:00Z,2012-12-31T03:00:00+0100,0,18344
2012-12-31T03:00:00Z,2012-12-31T04:00:00+0100,0,19211
2012-12-31T04:00:00Z,2012-12-31T05:00:00+0100,0,19928
2012-12-31T05:00:00Z,2012-12-31T06:00:00+0100,0,20500
2012-12-31T06:00:00Z,2012-12-31T07:00:00+0100,0,20717
2012-12-31T07:00:00Z,2012-12-31T08:00:00+0100,248,20275
2012-12-31T08:00:00Z,2012-12-31T09:00:00+0100,1502,20392
2012-12-31T09:00:00Z,2012-12-31T10:00:00+0100,3460,19886
2012-12-31T10:00:00Z,2012-12-31T11:00:00+0100,5051,19640
2012-12-31T11:00:00Z,2012-12-31T12:00:00+0100,5475,19594
2012-12-31T12:00:00Z,2012-12-31T13:00:00+0100,4704,18731
2012-12-31T13:00:00Z,2012-12-31T14:00:00+0100,3157,17586
2012-12-31T14:00:00Z,2012-12-31T15:00:00+0100,1362,16822
2012-12-31T15:00:00Z,2012-12-31T16:00:00+0100,138,16642
2012-12-31T16:00:00Z,2012-12-31T17:00:00+0100,0,17047
2012-12-31T17:00:00Z,2012-12-31T18:00:00+0100,0,17536
2012-12-31T18:00:00Z,2012-12-31T19:00:00+0100,0,17908
2012-12-31T19:00:00Z,2012-12-31T20:00:00+0100,0,17732
2012-12-31T20:00:00Z,2012-12-31T21:00:00+0100,0,18106
2012-12-31T21:00:00Z,2012-12-31T22:00:00+0100,0,17913
2012-12-31T22:00:00Z,2012-12-31T23:00:00+0100,0,18126
2012-12-31T23:00:00Z,2013-01-01T00:00:00+0100,0,18394
2013-01-01T00:00:00Z,2013-01-01T01:00:00+0100,0,18152
2013-01-01T01:00:00Z,2013-01-01T02:00:00+0100,0,17253
2013-01-01T02:00:00Z,2013-01-01T03:00:00+0100,0,16024
2013-01-01T03:00:00Z,2013-01-01T04:00:00+0100,0,15159
2013-01-01T04:00:00Z,2013-01-01T05:00:00+0100,0,14221
2013-01-01T05:00:00Z,2013-01-01T06:00:00+0100,0,13706
2013-01-01T06:00:00Z,2013-01-01T07:00:00+0100,0,12793
2013-01-01T07:00:00Z,2013-01-01T08:00:00+0100,166,12050
2013-01-01T08:00:00Z,2013-01-01T09:00:00+0100,1062,11619
2013-01-01T09:00:00Z,2013-01-01T10:00:00+0100,2213,10967
2013-01-01T10:00:00Z,2013-01-01T11:00:00+0100,2857,10556
2013-01-01T11:00:00Z,2013-01-01T12:00:00+0100,3150,9436
2013-01-01T12:00:00Z,2013-01-01T13:00:00+0100,2534,9156
2013-01-01T13:00:00Z,2013-01-01T14:00:00+0100,1573,8690
2013-01-01T14:00:00Z,2013-01-01T15:00:00+0100,608,7734
2013-01-01T15:00:00Z,2013-01-01T16:00:00+0100,55,7536
2013-01-01T16:00:00Z,2013-01-01T17:00:00+0100,0,7324
2013-01-01T17:00:00Z,2013-01-01T18:00:00+0100,0,7580
2013-01-01T18:00:00Z,2013-01-01T19:00:00+0100,0,7900
2013-01-01T19:00:00Z,2013-01-01T20:00:00+0100,0,8696
2013-01-01T20:00:00Z,2013-01-01T21:00:00+0100,0,8886
2013-01-01T21:00:00Z,2013-01-01T22:00:00+0100,0,9004
2013-01-01T22:00:00Z,2013-01-01T23:00:00+0100,0,8934
2013-01-01T23:00:00Z,2013-01-02T00:00:00+0100,0,9062
2013-01-02T00:00:00Z,2013-01-02T01:00:00+0100,0,9314
2013-01-02T01:00:00Z,2013-01-02T02:00:00+0100,0,9466
2013-01-02T02:00:00Z,2013-01-02T03:00:00+0100,0,9773
2013-01-02T03:00:00Z,2013-01-02T04:00:00+0100,0,9433
2013-01-02T04:00:00Z,2013-01-02T05:00:00+0100,0,9520
2013-01-02T05:00:00Z,2013-01-02T06:00:00+0100,0,10316
2013-01-02T06:00:00Z,2013-01-02T07:00:00+0100,0,10265
2013-01-02T07:00:00Z,2013-01-02T08:00:00+0100,107,10037
2013-01-02T08:00:00Z,2013-01-02T09:00:00+0100,1354,9485
2013-01-02T09:00:00Z,2013-01-02T10:00:00+0100,3482,9485
2013-01-02T10:00:00Z,2013-01-02T11:00:00+0100,5314,9463
2013-01-02T11:00:00Z,2013-01-02T12:00:00+0100,5918,9246
2013-01-02T12:00:00Z,2013-01-02T13:00:00+0100,4945,9171
2013-01-02T13:00:00Z,2013-01-02T14:00:00+0100,3308,8633
2013-01-02T14:00:00Z,2013-01-02T15:00:00+0100,1423,8177
2013-01-02T15:00:00Z,2013-01-02T16:00:00+0100,159,7884
2013-01-02T16:00:00Z,2013-01-02T17:00:00+0100,0,8080
2013-01-02T17:00:00Z,2013-01-02T18:00:00+0100,0,8637
2013-01-02T18:00:00Z,2013-01-02T19:00:00+0100,0,9209
2013-01-02T19:00:00Z,2013-01-02T20:00:00+0100,0,8935
2013-01-02T20:00:00Z,2013-01-02T21:00:00+0100,0,8938
2013-01-02T21:00:00Z,2013-01-02T22:00:00+0100,0,9285
2013-01-02T22:00:00Z,2013-01-02T23:00:00+0100,0,10300
2013-01-02T23:00:00Z,2013-01-03T00:00:00+0100,0,11815
2013-01-03T00:00:00Z,2013-01-03T01:00:00+0100,0,13196
2013-01-03T01:00:00Z,2013-01-03T02:00:00+0100,0,14430
2013-01-03T02:00:00Z,2013-01-03T03:00:00+0100,0,15593
2013-01-03T03:00:00Z,2013-01-03T04:00:00+0100,0,17027
2013-01-03T04:00:00Z,2013-01-03T05:00:00+0100,0,17848
2013-01-03T05:00:00Z,2013-01-03T06:00:00+0100,0,18015
2013-01-03T06:00:00Z,2013-01-03T07:00:00+0100,0,18239
2013-01-03T07:00:00Z,2013-01-03T08:00:00+0100,58,17538
2013-01-03T08:00:00Z,2013-01-03T09:00:00+0100,480,17749
2013-01-03T09:00:00Z,2013-01-03T10:00:00+0100,923,18080
2013-01-03T10:00:00Z,2013-01-03T11:00:00+0100,1194,18521
2013-01-03T11:00:00Z,2013-01-03T12:00:00+0100,1236,18324
2013-01-03T12:00:00Z,2013-01-03T13:00:00+0100,1101,17945
2013-01-03T13:00:00Z,2013-01-03T14:00:00+0100,740,17361
2013-01-03T14:00:00Z,2013-01-03T15:00:00+0100,296,16740
2013-01-03T15:00:00Z,2013-01-03T16:00:00+0100,30,16354
2013-01-03T16:00:00Z,2013-01-03T17:00:00+0100,0,15885
2013-01-03T17:00:00Z,2013-01-03T18:00:00+0100,0,15521
2013-01-03T18:00:00Z,2013-01-03T19:00:00+0100,0,15360
2013-01-03T19:00:00Z,2013-01-03T20:00:00+0100,0,14452
2013-01-03T20:00:00Z,2013-01-03T21:00:00+0100,0,14127
2013-01-03T21:00:00Z,2013-01-03T22:00:00+0100,0,13109
2013-01-03T22:00:00Z,2013-01-03T23:00:00+0100,0,12992
2013-01-03T23:00:00Z,2013-01-04T00:00:00+0100,0,12737
2013-01-04T00:00:00Z,2013-01-04T01:00:00+0100,0,12357
2013-01-04T01:00:00Z,2013-01-04T02:00:00+0100,0,11994
2013-01-04T02:00:00Z,2013-01-04T03:00:00+0100,0,11526
2013-01-04T03:00:00Z,2013-01-04T04:00:00+0100,0,11377
2013-01-04T04:00:00Z,2013-01-04T05:00:00+0100,0,11482
2013-01-04T05:00:00Z,2013-01-04T06:00:00+0100,0,12099
2013-01-04T06:00:00Z,2013-01-04T07:00:00+0100,0,11750
2013-01-04T07:00:00Z,2013-01-04T08:00:00+0100,38,11147
2013-01-04T08:00:00Z,2013-01-04T09:00:00+0100,307,10865
2013-01-04T09:00:00Z,2013-01-04T10:00:00+0100,803,11111
2013-01-04T10:00:00Z,2013-01-04T11:00:00+0100,991,11956
2013-01-04T11:00:00Z,2013-01-04T12:00:00+0100,1036,13189
2013-01-04T12:00:00Z,2013-01-04T13:00:00+0100,905,14423
2013-01-04T13:00:00Z,2013-01-04T14:00:00+0100,633,16530
2013-01-04T14:00:00Z,2013-01-04T15:00:00+0100,235,17913
2013-01-04T15:00:00Z,2013-01-04T16:00:00+0100,28,18799
2013-01-04T16:00:00Z,2013-01-04T17:00:00+0100,0,18555
2013-01-04T17:00:00Z,2013-01-04T18:00:00+0100,0,18014
2013-01-04T18:00:00Z,2013-01-04T19:00:00+0100,0,17830
2013-01-04T19:00:00Z,2013-01-04T20:00:00+0100,0,17245
2013-01-04T20:00:00Z,2013-01-04T21:00:00+0100,0,16595
2013-01-04T21:00:00Z,2013-01-04T22:00:00+0100,0,15806
2013-01-04T22:00:00Z,2013-01-04T23:00:00+0100,0,15347
2013-01-04T23:00:00Z,2013-01-05T00:00:00+0100,0,14533
2013-01-05T00:00:00Z,2013-01-05T01:00:00+0100,0,13724
2013-01-05T01:00:00Z,2013-01-05T02:00:00+0100,0,12422
2013-01-05T02:00:00Z,2013-01-05T03:00:00+0100,0,10934
2013-01-05T03:00:00Z,2013-01-05T04:00:00+0100,0,9830
2013-01-05T04:00:00Z,2013-01-05T05:00:00+0100,0,9076
